name,category,api_status,visible_name,can_call,normalized,notes
aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,length,ok,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,True,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,
tool,charset,ok,tool,True,,
tool_1,charset,ok,tool_1,True,,
tool-1,charset,ok,tool-1,True,,
Tool123,charset,ok,Tool123,True,,
my.tool,charset,ok,my.tool,True,,
my/tool,charset,ok,my/tool,True,,
my:tool,charset,ok,my:tool,True,,
my@tool,charset,ok,my@tool,True,,
my+tool,charset,ok,my+tool,True,,
"my,tool",charset,ok,"my,tool",True,,
my?tool,charset,ok,my?tool,True,,
my#tool,charset,ok,my#tool,True,,
my%tool,charset,ok,my%tool,True,,
my tool,charset,ok,my tool,True,,
 tool,charset,ok,tool,True,tool,
tool ,charset,ok,tool_,True,tool_,
工具,unicode,ok,工具,True,,
café,unicode,ok,café,True,,
café,unicode,ok,café,True,,
ｔｏｏｌ,unicode,ok,ｔｏｏｌ,True,,
🛠️tool,unicode,ok,🛠️tool,True,,
δοκιμή,unicode,ok,δοκιμή,True,,
tool​name,unicode,ok,tool​name,True,,
tool‍name,unicode,ok,tool‍name,True,,
tool⁠name,unicode,ok,tool⁠name,True,,
Straße,unicode,ok,Straße,True,,
abc‏def,directional,ok,abc‏def,True,,
‮abc,directional,ok,‮abc,True,,
_start,boundary,ok,_start,True,,
-start,boundary,ok,-start,True,,
end_,boundary,ok,end_,True,,
end-,boundary,ok,end-,True,,
0start,boundary,ok,0start,True,,
.,boundary,ok,.,True,,
.hidden,boundary,ok,.hidden,True,,
system,reserved,ok,system,True,,
assistant,reserved,ok,assistant,True,,
user,reserved,ok,user,True,,
function,reserved,ok,function,True,,
tool,reserved,ok,tool,True,,
default,reserved,ok,default,True,,
null,reserved,ok,null,True,,
none,reserved,ok,none,True,,
model,reserved,ok,model,True,,
server,reserved,ok,server,True,,
read,reserved,ok,read,True,,
write,reserved,ok,write,True,,
search,reserved,ok,search,True,,
call,reserved,ok,call,True,,
exec,reserved,ok,exec,True,,
shell,reserved,ok,shell,True,,
server.tool,path,ok,server.tool,True,,
server/tool,path,ok,server/tool,True,,
ns:tool,path,ok,ns:tool,True,,
../tool,path,ok,tool_name,True,tool_name,
./tool,path,ok,tool,True,tool,
"tl
name",control,ok,tl name,True,tl name,
"tlname",control,ok,"tlname",True,,
tl	name,control,ok,tl	name,True,,
