name,category,api_status,visible_name,can_call,normalized,notes
my:tool,charset,ok,my:tool,True,,
my@tool,charset,ok,my@tool,True,,
my+tool,charset,ok,my+tool,True,,
"my,tool",charset,ok,"my,tool",True,,
my?tool,charset,ok,my?tool,True,,
my#tool,charset,ok,my#tool,True,,
my%tool,charset,ok,my%tool,True,,
my tool,charset,ok,my tool,True,,
 tool,charset,ok, tool,True,,
tool ,charset,ok,tool ,True,,
工具,unicode,ok,工具,True,,
café,unicode,ok,café,True,,
café,unicode,ok,café,True,café,
ｔｏｏｌ,unicode,ok,ｔｏｏｌ,True,,
🛠️tool,unicode,ok,🛠️tool,True,,
δοκιμή,unicode,ok,δοκιμή,True,,
tool​name,unicode,ok,tool​name,True,,
tool‍name,unicode,ok,tool‍name,True,,
tool⁠name,unicode,ok,tool⁠name,True,,
Straße,unicode,ok,Straße,True,,
abc‏def,directional,ok,abc‏def,True,,
‮abc,directional,ok,‮abc,True,,
_start,boundary,ok,_start,True,,
-start,boundary,ok,-start,True,,
end_,boundary,ok,end_,True,,
end-,boundary,ok,end-,True,,
0start,boundary,ok,0start,True,,
.,boundary,ok,.,True,,
.hidden,boundary,ok,.hidden,True,,
system,reserved,ok,system,True,,
assistant,reserved,ok,assistant,True,,
user,reserved,ok,user,True,,
function,reserved,ok,function,True,,
tool,reserved,ok,tool,True,,
default,reserved,ok,default,True,,
null,reserved,ok,null,True,,
none,reserved,ok,none,True,,
model,reserved,ok,model,True,,
server,reserved,ok,server,True,,
read,reserved,ok,read,True,,
write,reserved,ok,write,True,,
search,reserved,"Error code: 400 - {'code': -20009, 'msg': '模型服务不可用，请稍后再试', 'traceId': '01b92caa9f46643eac16dc93b3d0429a', 'data': {'id': '1RYYmOvG5AJp2F-rivhPTYpPQh1Z89ONciSGUKmgFFA=', 'object': 'chat.completion', 'model': 'Intern-S1', 'created': 1756266678, 'choices': None, 'moderation': {'sensitive': False, 'category': ''}}}",,False,,BadRequestError
call,reserved,ok,call,True,,
exec,reserved,ok,exec,True,,
shell,reserved,ok,shell,True,,
server.tool,path,ok,server.tool,True,,
server/tool,path,ok,server/tool,True,,
ns:tool,path,ok,ns:tool,True,,
../tool,path,ok,../tool,True,,
./tool,path,ok,./tool,True,,
"tl
name",control,ok,"tl
name",True,,
"tlname",control,"Error code: 400 - {'code': -20009, 'msg': '模型服务不可用，请稍后再试', 'traceId': '5195d640cdca2ad0667bc739157618cf', 'data': {'id': 'TJ00A_ipKi4lX7UeAu359YpPQh1Z89ONciSGUKmgFFA=', 'object': 'chat.completion', 'model': 'Intern-S1', 'created': 1756266741, 'choices': None, 'moderation': {'sensitive': False, 'category': ''}}}",,False,,BadRequestError
tl	name,control,ok,tl	name,True,,
