name,category,api_status,visible_name,can_call,normalized,notes
my+tool,charset,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
"my,tool",charset,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
my?tool,charset,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
my#tool,charset,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
my%tool,charset,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
my tool,charset,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
 tool,charset,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
tool ,charset,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
工具,unicode,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
café,unicode,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
café,unicode,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
ｔｏｏｌ,unicode,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
🛠️tool,unicode,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
δοκιμή,unicode,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
tool​name,unicode,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
tool‍name,unicode,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
tool⁠name,unicode,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
Straße,unicode,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
abc‏def,directional,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
‮abc,directional,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
_start,boundary,ok,_start,True,,
-start,boundary,ok,-start,True,,
end_,boundary,ok,end_,True,,
end-,boundary,ok,end-,True,,
0start,boundary,ok,0start,True,,
.,boundary,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
.hidden,boundary,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
system,reserved,ok,system,True,,
assistant,reserved,ok,assistant,True,,
user,reserved,ok,user,True,,
function,reserved,ok,function,True,,
tool,reserved,ok,tool,True,,
default,reserved,ok,default,True,,
null,reserved,ok,null,True,,
none,reserved,ok,none,True,,
model,reserved,ok,model,True,,
server,reserved,ok,server,True,,
read,reserved,ok,read,True,,
write,reserved,ok,write,True,,
search,reserved,ok,search,True,,
call,reserved,ok,call,True,,
exec,reserved,ok,exec,True,,
shell,reserved,ok,shell,True,,
server.tool,path,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
server/tool,path,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
ns:tool,path,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
../tool,path,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
./tool,path,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
"tl
name",control,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
"tlname",control,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
tl	name,control,"Error code: 400 - {'error': {'message': ""Invalid 'tools[0].function.name': string does not match pattern. Expected a string that matches the pattern '^[a-zA-Z0-9_-]+$'."", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}",,False,,BadRequestError
