name,category,api_status,visible_name,can_call,normalized,notes
my:tool,charset,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
my@tool,charset,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
my+tool,charset,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
"my,tool",charset,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
my?tool,charset,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
my#tool,charset,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
my%tool,charset,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
my tool,charset,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
 tool,charset,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
tool ,charset,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
工具,unicode,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
café,unicode,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
café,unicode,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
ｔｏｏｌ,unicode,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
🛠️tool,unicode,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
δοκιμή,unicode,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
tool​name,unicode,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
tool‍name,unicode,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
tool⁠name,unicode,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
Straße,unicode,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
abc‏def,directional,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
‮abc,directional,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
_start,boundary,ok,_start,True,,
-start,boundary,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
end_,boundary,ok,end_,True,,
end-,boundary,ok,end-,True,,
0start,boundary,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
.,boundary,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
.hidden,boundary,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
system,reserved,ok,system,True,,
assistant,reserved,ok,assistant,True,,
user,reserved,ok,user,True,,
function,reserved,ok,function,True,,
tool,reserved,ok,tool,True,,
default,reserved,ok,default,True,,
null,reserved,ok,null,True,,
none,reserved,ok,none,True,,
model,reserved,ok,model,True,,
server,reserved,ok,server,True,,
read,reserved,ok,read,True,,
write,reserved,ok,write,True,,
search,reserved,ok,search,True,,
call,reserved,ok,call,True,,
exec,reserved,ok,exec,True,,
shell,reserved,ok,shell,True,,
server.tool,path,ok,server.tool,True,,
server/tool,path,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
ns:tool,path,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
../tool,path,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
./tool,path,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
"tl
name",control,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
"tlname",control,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
tl	name,control,"Error code: 400 - {'error': {'message': '* GenerateContentRequest.tools[0].function_declarations[0].name: Invalid function name. Must start with a letter or an underscore. Must be alphameric (a-z, A-Z, 0-9), underscores (_), dots (.) or dashes (-), with a maximum length of 64.\n', 'type': 'INVALID_ARGUMENT', 'code': 'INVALID_ARGUMENT'}}",,False,,BadRequestError
